rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
203,expert,Robert Sturrock,https://www.kaggle.com/robertsturrock,1,1,0,27174,United Kingdom,England,London,Analyst,Bank of England
204,master,Denis Kanonik,https://www.kaggle.com/denisbsu,1,2,1,27164,Belarus,Minsk Region,Minsk,Head of department,Stealth Startup
205,expert,Abid Ali Awan,https://www.kaggle.com/kingabzpro,0,2,2,27130,Pakistan,Islamabad Capital Territory,Islamabad,Data Scientist | Writer,KDnuggets
206,expert,Raja Biswas,https://www.kaggle.com/conjuring92,1,1,1,27126,Singapore,UNKOWN,Singapore,Data Scientist,Evonik
207,grandmaster,Matt Motoki,https://www.kaggle.com/mmotoki,6,17,9,27106,United States,Hawaii,Honolulu,Data Scientist,Shifted Energy
208,master,fam_taro,https://www.kaggle.com/yukkyo,3,4,1,26995,Japan,Kyoto,Kyoto,Engineer,Rist Inc.
209,expert,Boooooooooow,https://www.kaggle.com/booooooow,1,1,0,26966,United States,Iowa,Cedar Falls,MLE,🎵
210,master,D.Imanishi,https://www.kaggle.com/dimanishi,2,4,1,26889,Japan,Kanagawa,Yokohama,UNKOWN,UNKOWN
211,master,tk,https://www.kaggle.com/tanakar,2,2,1,26725,Japan,Osaka,Osaka,student,University
212,expert,Chanran Kim,https://www.kaggle.com/seriousran,0,7,11,26647,South Korea,Seoul,Seoul,Builder,PseudoLab
213,grandmaster,Liao,https://www.kaggle.com/alexanderliao,7,11,4,26447,United States,Florida,Miami,Machine Learning,Praxis Pioneering
214,master,Yiemon773,https://www.kaggle.com/yoichi7yamakawa,3,9,2,26388,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
215,grandmaster,Branden Murray,https://www.kaggle.com/brandenkmurray,8,21,5,26156,United States,California,UNKOWN,Data Scientist,h2o.ai
216,master,Mingjie Wang,https://www.kaggle.com/xiaowangiiiii,1,5,5,26118,China,Guangdong Province,Zhuhai, Mphil, UIC
217,master,ns64,https://www.kaggle.com/ns6464,4,6,4,26079,Japan,Tokyo,Tokyo,Data Scientist,YJ
218,master,Nguyen Quan Anh Minh,https://www.kaggle.com/dathudeptrai,1,4,1,25972,Vietnam,Ho Chi Minh City,Ho Chi Minh City,AI Engineer,Zalo
219,expert,definitelynotB,https://www.kaggle.com/callmeb,1,1,4,25934,Italy,Lombardy,Milan,Dataclown,the beach
220,master,S. Tomizawa,https://www.kaggle.com/shigemitsutomizawa,2,3,2,25934,Japan,Kanagawa,Kawasaki,Engineer,Research & Technologies company
221,master,Fumihiro Kaneko,https://www.kaggle.com/sai11fkaneko,1,10,1,25927,Japan,Saitama,Saitama,Engineer,Automotive Industry
222,grandmaster,pudae,https://www.kaggle.com/pudae81,7,7,2,25922,South Korea,Seoul,Seoul,Software Engineer, Home
223,master,Leo Lu,https://www.kaggle.com/leolu1998,1,6,4,25847,China,Jiangsu,Suzhou,Student,China
224,grandmaster,nosound,https://www.kaggle.com/zaharch,6,5,2,25682,Israel,Haifa District,Haifa,Ph.D. student,Technion
225,expert,Yoshihiro Nishizono,https://www.kaggle.com/ynishizono,0,11,11,25662,Japan,Ibaraki,Tsukuba,Biologist,Astellas  Pharma
226,expert,Mukharbek Organokov,https://www.kaggle.com/muhakabartay,0,6,8,25648,France,Île-de-France,Paris,Data Scientist,Kepler-62f
227,expert,Akira Hirohashi,https://www.kaggle.com/akirahirohashi,0,2,5,25488,Japan,Kanagawa,Kawasaki,software engineer,"GMO Research, Inc."
228,master,Art,https://www.kaggle.com/artkulak,1,4,4,25403,Turkey,İstanbul,İstanbul,Founder,ArtLabs
229,master,hoxosh,https://www.kaggle.com/cashfeg,4,18,7,25344,Japan,Tokyo,Shibuya City,General Manager of Data Science Dept. ,DeNA
230,master,Jan Bre,https://www.kaggle.com/jpbremer,3,6,6,25279,Germany,Hamburg,Hamburg,MD Student,UKE
231,grandmaster,KaizaburoChubachi,https://www.kaggle.com/zaburo,5,5,1,25204,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
232,expert,rc95401,https://www.kaggle.com/rc95401,0,0,7,25152,United States,California,Santa Rosa,retired,home
233,master,colum2131,https://www.kaggle.com/columbia2131,3,2,3,25008,Japan,Fukuoka,Fukuoka,Student,Kyushu Univ.
234,master,Matthieu Planté,https://www.kaggle.com/matthieuplante,2,3,0,25001,France,Île-de-France,Paris,Machine Learning Engineer,Omnitech
235,grandmaster,Fatih Ozturk,https://www.kaggle.com/fatihozturk,8,7,2,24886,Turkey,Istanbul,Istanbul,Data Scientist,H2O
236,master,JohnM,https://www.kaggle.com/jpmiller,1,10,21,24856,United States,Texas,Fort Worth,Customer Data Scientist,H2O.ai
237,expert,Akash,https://www.kaggle.com/ak0210,0,3,3,24717,India,Tamil Nadu,Chennai,Student,Anna University
238,master,Alexander,https://www.kaggle.com/alexander1980,1,4,0,24655,Russia,UNKOWN,Moscow,NLP,No Info
239,expert,SeshuRajuP 🧘‍♂️,https://www.kaggle.com/seshurajup,0,8,6,24635,India,Telangana,Hyderabad,Senior Engineering Manager,Dolcera
240,master,tmp,https://www.kaggle.com/baosenguo,2,3,1,24597,China,Guangdong Province,Shenzhen,UNKOWN,UNKOWN
241,grandmaster,SeuTao,https://www.kaggle.com/shentao,11,4,2,24526,China,Guangdong Province,Shenzhen,DATA SCIENCE,HOME
242,expert,Siti Khotijah,https://www.kaggle.com/khotijahs1,0,2,4,24499,Indonesia,West Java,Bandung,AI/ML Engineer,IT Company
243,master,kaerururu,https://www.kaggle.com/kaerunantoka,3,6,4,24481,Japan,Tokyo,Tokyo,ML Engineer,online retailer
244,master,GFHS,https://www.kaggle.com/cwellszhang,3,2,1,24339,China,Shanghai,Shanghai,Guy,SJTU
245,master,Jungwoo Park,https://www.kaggle.com/affjljoo3581,1,3,2,24329,South Korea,Seoul,Seoul,UNKOWN,UNKOWN
246,master,老肥,https://www.kaggle.com/librauee,1,3,1,24312,China,Zhejiang,Zhoushan,Student,Caliton University
247,master,s_shohei,https://www.kaggle.com/iiyamaiiyama,2,10,2,24284,Japan,Tokyo,Tokyo,UNKOWN,"MC Digital, Inc."
248,master,shinmura0,https://www.kaggle.com/shinmurashinmura,1,3,2,24230,Japan,Nagano,Nagano,Anomaly detection engineer,Industrial field
249,expert,Igor Lashkov,https://www.kaggle.com/igorlashkov,2,0,1,24172,United States,Hawaii,Honolulu,PostDoc,University of Hawaii
250,master,Mobassir,https://www.kaggle.com/mobassir,1,12,11,24138,Bangladesh,Dhaka Division,Dhaka,Interested in computer vision for biomedical imaging,kaggle
251,expert,Minh Phan,https://www.kaggle.com/minhnhatphan,1,0,1,24123,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
252,expert,Mark Conway,https://www.kaggle.com/mconway,0,1,5,24103,United States,UNKOWN,UNKOWN,Data Scientist,Scottfree Analytics
253,master,AnhMeow,https://www.kaggle.com/seb6084,2,4,1,24021,France,Île-de-France,Paris,Data Scientist,Home
254,master,Maxwell,https://www.kaggle.com/maxwell110,3,7,0,23975,Japan,Tokyo,Tokyo,"Chief Data Scientist, Actuary","AXA Life Insurance Co., Ltd"
255,grandmaster,mamas,https://www.kaggle.com/mamasinkgs,5,0,0,23949,Japan,Tokyo,Tokyo,none ,kgs go server
256,grandmaster,Oleg Yaroshevskiy,https://www.kaggle.com/yaroshevskiy,5,14,1,23698,Ukraine,UNKOWN,Kyiv,Data Scientist,Stealth Mode Startup
257,master,yuanzhe zhou,https://www.kaggle.com/yuanzhezhou,1,2,2,23686,China,Hubei,Wuhan,Junior data engineer,BAIDU
258,master,Bruce Young,https://www.kaggle.com/mutantspore,1,3,2,23682,United States,Florida,Hudson,Potato stacker,a Supermarket
259,expert,John Doe Jr.,https://www.kaggle.com/jdj040,1,0,1,23675,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
260,expert,Niranjan Nakkala,https://www.kaggle.com/niranjanmudhiraj,0,1,8,23651,India,Karnataka,Bengaluru,Data Scientist,UNKOWN
261,master,namakemono,https://www.kaggle.com/namakemono,1,3,7,23520,Japan,Tokyo,Tokyo,Engineer,MNES
262,master,Yirun Zhang,https://www.kaggle.com/gogo827jz,1,4,3,23509,United Kingdom,England,London, PhD in Telecommunications,King's College London
263,master,Alex,https://www.kaggle.com/lihuajing,3,9,2,23258,China,Beijing,Beijing,Data Minning,None
264,master,NIWATORI,https://www.kaggle.com/niwatori,4,5,1,23159,Japan,Tokyo,Tokyo,Software Engineer,"Recruit Co., Ltd."
265,grandmaster,Ern,https://www.kaggle.com/erniechiew,6,10,1,23140,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,UNKOWN,UNKOWN
266,expert,Bilbo Baggins,https://www.kaggle.com/bilbobaggins123,0,5,14,23060,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
267,expert,JSLim7,https://www.kaggle.com/jslim7,0,2,5,23029,United States,Indiana,Fishers,Playing,home
268,expert,Vincent Debout,https://www.kaggle.com/vdebout,1,1,0,23026,France,Occitanie,Toulouse,UNKOWN,UNKOWN
269,master,Sugawarya,https://www.kaggle.com/sugawarya,3,11,10,22988,Japan,Tokyo,Tokyo,Kaggler,"DeNA Co., Ltd"
270,master,Wojtek Rosa,https://www.kaggle.com/wrrosa,1,2,0,22972,Poland,Lublin Voivodeship,Lublin,Data Scientist,Sternkraft
271,grandmaster,chlxyd,https://www.kaggle.com/chlxyd,6,13,1,22957,China,Beijing,Beijing,RSDE,Microsoft Research Asia
272,grandmaster,Vlad Golubev,https://www.kaggle.com/golubev,7,10,11,22952,Vietnam,Hanoi,Hanoi,ML Engineer,FPT.ai
273,grandmaster,yuval reina,https://www.kaggle.com/yuval6967,6,7,1,22875,Israel,Tel Aviv District,Tel Aviv-Yafo,VP R&D,D-Fend
274,expert,isaac in,https://www.kaggle.com/haplophyrne,0,3,5,22858,United States,Arizona,Scottsdale,Student,Scottsdale Prepatory Academy
275,grandmaster,MPWARE,https://www.kaggle.com/mpware,5,9,2,22822,France,Occitanie,Toulouse,data-scientist,private company
276,expert,Vadim Timakin,https://www.kaggle.com/vadimtimakin,1,1,6,22779,United States,Michigan,Detroit,Jobless,17
277,grandmaster,Kyle Lee,https://www.kaggle.com/kylelee,9,10,3,22745,Malaysia,Penang,George Town,UNKOWN,UNKOWN
278,grandmaster,daishu,https://www.kaggle.com/daishu,8,6,1,22740,China,Fujian,Xiamen,Exploring neural networks,UNKOWN
279,master,Elahi,https://www.kaggle.com/mmelahi,1,4,6,22733,India,Telangana,Miryalaguda,NA,NA
280,master,scumed,https://www.kaggle.com/scusywxy,6,0,2,22676,China,Sichuan,Chengdu,Master,Sichuan University
281,master,slime,https://www.kaggle.com/martynoveduard,1,2,0,22662,Russia,UNKOWN,Moscow,UNKOWN,UNKOWN
282,master,Aragaki Yui,https://www.kaggle.com/dc5e964768ef56302a32,1,2,1,22645,,,,UNKOWN,
283,expert,Miroslav Valan,https://www.kaggle.com/valanm,0,7,14,22550,Sweden,Stockholm County,Stockholm,veterinarian,UNKOWN
284,grandmaster,tugstugi,https://www.kaggle.com/tugstugi,6,4,2,22491,Germany,Berlin,Berlin,UNKOWN,Берлиний Техникийн Их Сургууль
285,master,OrKatz,https://www.kaggle.com/orkatz2,2,7,6,22487,Israel,Tel Aviv District,Tel Aviv-Yafo,Kaggler,Kaggle
286,expert,mirosia koval,https://www.kaggle.com/mirosiakoval,0,2,4,22472,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
287,master,Joe Cook-Shugart,https://www.kaggle.com/jleecook,2,1,2,22468,United States,Michigan,Detroit,"Actuary, FSA",Society of Actuaries
288,grandmaster,n01z3,https://www.kaggle.com/drn01z3,12,20,6,22387,Turkey,Antalya,Antalya,Head of DL,Eqvilent
289,master,YYama,https://www.kaggle.com/yosukeyama,1,7,2,22291,Japan,Saitama,Saitama,medical doctor (resident),general hospital
290,grandmaster,Hidehisa Arai,https://www.kaggle.com/hidehisaarai1213,6,5,5,22175,Japan,Tokyo,Tokyo,ML Engineer,Recruit Co. Ltd
291,expert,Lawrence Chernin,https://www.kaggle.com/lawrencechernin,0,4,16,22128,United States,California,Mountain View,Data Science,GoGuardian
292,master,Takayoshi Makabe,https://www.kaggle.com/spidermandance,2,2,8,21929,Japan,Saitama,Saitama,Data scientist,UNKOWN
293,master,start,https://www.kaggle.com/startjapan,1,3,0,21925,Japan,Hiroshima,Hiroshima,Med Student,Hiroshima Univ.
294,master,SiNpcw,https://www.kaggle.com/sinpcw,4,9,1,21887,Japan,Kanagawa,Yokohama,Researcher,nssol
295,master,Ryan Wong,https://www.kaggle.com/taggatle,1,3,1,21864,United Kingdom,England,Guildford,PhD Student, University of Surrey
296,grandmaster,Shai,https://www.kaggle.com/sgalib,5,14,3,21841,United States,Texas,Austin,UNKOWN,H2O.ai
297,master,hiromu,https://www.kaggle.com/hiromoon166,2,6,1,21692,Japan,Tokyo,Tokyo,Data Scientist, Recruit Co. Ltd
298,master,Tomomu Iwai,https://www.kaggle.com/tomotomo5,3,1,2,21638,Japan,Tokyo,Tokyo,Algorithm Engineer,PKSHA Technology
299,expert,AI Fortune-telling,https://www.kaggle.com/wii365,2,0,0,21580,United States,Hawaii,Honolulu,UNKOWN,UNKOWN
300,master,Draconda,https://www.kaggle.com/ryunosukeishizaki,3,8,2,21570,Japan,Aichi,Nagoya,CEO,BabaConda Tech
301,expert,omarsamir,https://www.kaggle.com/osamir,0,4,5,21486,Egypt,Cairo Governorate,Cairo,UNKOWN,UNKOWN
302,grandmaster,David Austin,https://www.kaggle.com/tivfrvqhs5,9,5,6,21482,United States,Arizona,Phoenix,Data Scientist,UNKOWN
303,grandmaster,Azat Davletshin,https://www.kaggle.com/davletag,5,2,2,21442,Russia,UNKOWN,Moscow,Senior Deep Learning Engineer,NTechLab
304,master,mark4h,https://www.kaggle.com/mark4h,3,4,2,21438,United Kingdom,England,Bracknell,Data Scientist, 
305,expert,Khoa Ngo,https://www.kaggle.com/nejicool96,0,7,3,21318,Vietnam,Hanoi,Hanoi,AI developer,Panasonic R&D Center Vietnam
306,grandmaster,narsil,https://www.kaggle.com/narsil,6,10,0,21280,Poland,Masovian Voivodeship,Warsaw,"Senior Director, Head of Data Science",Digital Turbine Group
307,master,Zacchaeus,https://www.kaggle.com/zacchaeus,2,1,0,21255,China,Shanghai,Shanghai,kaggler,home
308,master,Zoltan,https://www.kaggle.com/szabo7zoltan,2,3,4,21244,United States,New Jersey,Princeton,studying machine learning,my free time
309,grandmaster,tarobxl,https://www.kaggle.com/tarobxl,6,16,14,21214,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
310,expert,Rohit Singh,https://www.kaggle.com/rohitsingh9990,0,15,5,21212,India,Maharashtra,Pune,Data Scientist,PVKL Tech Services Pvt. Ltd.
311,expert,hxcc,https://www.kaggle.com/potatoc5,1,1,1,21075,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
312,expert,Matthias Hauser,https://www.kaggle.com/hiarsl,1,1,1,21073,Germany,Berlin,Berlin,Data Scientist,UNKOWN
313,master,Ayushman Buragohain,https://www.kaggle.com/benihime91,3,2,0,20990,India,Assam,Guwahati,Undergraduate,"Central Institute of Technology, Kokrajhar"
314,master,hakubishin3,https://www.kaggle.com/shuheigoda,3,7,0,20854,Japan,Tokyo,Tokyo,Data Scientist,"Wantedly, inc."
315,expert,mihtw,https://www.kaggle.com/mihtw1,0,3,7,20853,Russia,UNKOWN,Moscow,"Developer, DS",Somewhere
316,grandmaster,CoreyLevinson,https://www.kaggle.com/returnofsputnik,5,6,5,20840,United States,Illinois,Chicago,UNKOWN,UNKOWN
317,master,atom1231,https://www.kaggle.com/atom1231,2,12,6,20815,Taiwan,UNKOWN,Hsinchu,UNKOWN,UNKOWN
318,master,kazumax,https://www.kaggle.com/kazumax0720,1,8,3,20773,Japan,Kanagawa,Yokohama,Engineer,Japanese Company
319,master,copasta,https://www.kaggle.com/copasta,2,6,5,20752,Japan,Tokyo,Tokyo,ML Engineer,hoge
320,master,yabea,https://www.kaggle.com/yukia18,2,7,2,20726,Japan,Tokyo,Tokyo,Data Scientist,Tokyo
321,expert,Jagadish Sivakumar,https://www.kaggle.com/jagadish13,0,5,6,20721,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
322,master,Ioannis M,https://www.kaggle.com/imeintanis,1,8,4,20587,Greece,UNKOWN,Athens,Data Scientist,CORE-INNOVATION
323,master,Kuro,https://www.kaggle.com/enukuro,1,4,4,20541,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
324,master,kuro_B,https://www.kaggle.com/kurokurob,2,1,1,20470,Japan,Chiba,Chiba,UNKOWN,UNKOWN
325,master,huiqin,https://www.kaggle.com/qinhui1999,6,8,11,20467,China,Guangdong Province,Shenzhen,freelancer,ml research
326,expert,PIkachu,https://www.kaggle.com/gyanendradas,0,5,10,20464,India,Jharkhand,Dhanbad,Undergrad Student ,IIT ISM DHANBAD
327,expert,Chia-Ta Tsai,https://www.kaggle.com/cttsai,0,4,8,20325,United States,New York,New York,Data Scientist,a stealth Fintech startup
328,master,Đàm Trọng Tuyên,https://www.kaggle.com/damtrongtuyen,2,7,2,20299,Vietnam,Hanoi,Hanoi,Data Scientist,Viettel Group
329,master,Andres Torrubia,https://www.kaggle.com/antorsae,4,9,2,20293,Spain,Valencian Community,Alicante,Competitor,Kaggle
330,master,Makotu,https://www.kaggle.com/mhyodo,2,8,3,20280,Japan,Tokyo,Tokyo,Data Scientist,BrainPad
331,master,SeongHun Jeong,https://www.kaggle.com/sunghun,2,5,0,20253,South Korea,Gyeonggi-do,Seongnam-si,DeepLearning Engineer,.
332,master,hklee,https://www.kaggle.com/zeemeen,2,3,1,20252,South Korea,Seoul,Seoul,Software Engineer,Nowhere
333,master,Youri Matiounine,https://www.kaggle.com/ymatioun,1,8,1,20216,United States,New York,White Plains,Actuary,New York Life Ins Co
334,master,Shivam Gupta,https://www.kaggle.com/shivamcyborg,2,8,3,20212,India,Karnataka,Bengaluru,Data & Applied Scientist,Microsoft
335,master,OsciiArt,https://www.kaggle.com/osciiart,3,8,3,20127,Japan,Osaka,Osaka,"Osamu Akiyama, a medical doctor",Osaka University
336,grandmaster,Yuanhao,https://www.kaggle.com/wuyhbb,8,9,6,20019,China,Shanghai,Shanghai,Engineer,Newsbreak
337,grandmaster,Victor Durnov,https://www.kaggle.com/victorsd,6,9,3,19989,Russia,UNKOWN,UNKOWN,UNKOWN,UNKOWN
338,master,Xianli Yang,https://www.kaggle.com/power0341,2,2,2,19886,China,UNKOWN,UNKOWN,gacha gamer,UNKOWN
339,master,kami,https://www.kaggle.com/kami634,1,2,2,19882,Japan,Tokyo,Tokyo,student,University of Tokyo
340,master,Chenglu,https://www.kaggle.com/snaker,1,3,0,19853,China,Sichuan,Chengdu,Fullstack Web Dev,featurize.ai
341,expert,chumajin,https://www.kaggle.com/chumajin,0,7,4,19815,Japan,Tokyo,Tokyo,Engineer,Japanese Company
342,expert,Théo Cachet,https://www.kaggle.com/theocachet,1,1,0,19780,France,Auvergne-Rhône-Alpes,Grenoble,Research scientist,Naver Labs Europe
343,expert,Allie K.,https://www.kaggle.com/blankaf,0,4,4,19761,Czechia,Prague,Prague,UNKOWN,UNKOWN
344,master,Aishik Rakshit,https://www.kaggle.com/aishikai,1,2,2,19744,India,West Bengal,Kolkata,EEE Pre-Final Yearite,IIT Guwahati
345,master,DmitryS,https://www.kaggle.com/simakov,3,7,4,19712,Russia,UNKOWN,Moscow,DS,"Sber, Artificial Intelligence Lab"
346,expert,Old Monk,https://www.kaggle.com/saurabhbagchi,0,0,3,19702,India,Uttar Pradesh,Lucknow,Student,"University of Texas, Austin"
347,expert,Hossein Masoumi Karakani,https://www.kaggle.com/hossein2015,0,2,2,19696,South Africa,Gauteng,Pretoria,Data Scientist ,UP
348,master,yuvaramsingh,https://www.kaggle.com/yuvaramsingh,1,3,1,19649,India,Tamil Nadu,Chennai,Student,IIT Madras
349,master,atfujita,https://www.kaggle.com/atsunorifujita,2,11,3,19619,Japan,Kanagawa,Yokohama,Data Scientist,.
350,master,VECTOR,https://www.kaggle.com/vikazrajpurohit,1,2,0,19494,India,Rajasthan,Jodhpur,Student,Jodhpur Institute of Engineering and Technology
351,expert,Gold Retriever,https://www.kaggle.com/tonychenxyz,0,6,9,19491,United States,New York,New York,Undergraduate Student,Columbia University
352,master,Nikita Churkin,https://www.kaggle.com/churkinnikita,2,13,4,19485,Russia,UNKOWN,Moscow,DS,UNKOWN
353,master,UGK,https://www.kaggle.com/meguru07,2,2,3,19438,Japan,Tokyo,Tokyo,Data Scientist,Japanese Company
354,expert,skyramp,https://www.kaggle.com/skyramp,1,1,0,19327,Russia,UNKOWN,Moscow,software developer,Qrator Labs
355,master,Phi,https://www.kaggle.com/ajinomoto132,2,8,10,19300,Vietnam,Hanoi,Hanoi,UNKOWN,UNKOWN
356,master,ironbar,https://www.kaggle.com/ironbar,2,5,1,19283,Spain,Navarre,Pamplona,Data Scientist,Veridas
357,grandmaster,YouHan Lee,https://www.kaggle.com/youhanlee,7,9,8,19273,South Korea,Gyeonggi-do,Seongnam-si,AI Researcher,Kakaobrain
358,expert,Alex,https://www.kaggle.com/onlise,0,8,5,19258,Italy,Lombardy,Milan,UNKOWN,UNKOWN
359,master,lafe,https://www.kaggle.com/biglafe,1,4,0,19182,China,Zhejiang,Hangzhou,engineer,mainto
360,master,ln,https://www.kaggle.com/nazarov,3,10,3,19176,Russia,UNKOWN,Moscow,UNKOWN,UNKOWN
361,expert,Damien Mourot,https://www.kaggle.com/nahman,1,1,0,19139,France,Île-de-France,Paris,Engineering Manager,leboncoin
362,expert,K.T,https://www.kaggle.com/ktakita,1,1,2,19116,Japan,Kanagawa,Yokohama,Production technology development,UNKOWN
363,master,tattaka,https://www.kaggle.com/tattaka,1,4,4,19096,Japan,Tokyo,Tokyo,Junior CG & ML engineer,CG production company
364,master,Daewoo Myoung,https://www.kaggle.com/ttagu99,2,8,7,19079,South Korea,Chungcheongnam-do,Asan-si,Data Scientist,mnc.ai
365,expert,Paul,https://www.kaggle.com/scumufeng,0,10,4,19078,China,Sichuan,Chengdu,master,SCU
366,master,e-toppo,https://www.kaggle.com/masatomatsui,4,6,4,19077,Japan,Kyoto,Kyoto,ML Engineer,Rist Inc.
367,expert,yukiZ,https://www.kaggle.com/hideyukizushi,0,8,5,19075,Japan,Tokyo,Tokyo,Tokyo,Japan
368,master,xsong2020,https://www.kaggle.com/xstargate,1,8,1,19062,Canada,Ontario,Toronto,Freelancer,Data Science
369,master,Kirill Shipitsyn,https://www.kaggle.com/kirillshipitsyn,1,5,3,19034,Russia,UNKOWN,Moscow,Software Developer,CQG
370,master,KKY,https://www.kaggle.com/evilpsycho42,1,4,3,19002,China,Guangdong Province,Shenzhen,Data Scientist,UNKOWN
371,master,Akira Ito,https://www.kaggle.com/inumaru9n,1,2,1,18975,Japan,Tokyo,Tokyo,Data Scientist,UNKOWN
372,expert,tomy4reel,https://www.kaggle.com/tomy4reel,1,0,1,18928,Nigeria,Federal Capital Territory,Abuja (F.c.t.),UNKOWN,UNKOWN
373,master,xuxu_sky,https://www.kaggle.com/xuxu1234,1,4,3,18872,China,Beijing,Beijing,Master,None
374,master,Helgi,https://www.kaggle.com/helgith,3,9,9,18864,Germany,Baden-Württemberg,Heidelberg,UNKOWN,SAP SE
375,master,The Nam,https://www.kaggle.com/namgalielei,2,7,1,18851,Vietnam,Hanoi,Hanoi,Data Scientist,Viettel Data Governance Department
376,expert,Jannis,https://www.kaggle.com/jannish,1,1,1,18837,Germany,Baden-Württemberg,Stuttgart,Data Scientist,Dürr Systems AG
377,expert,Tensor Girl,https://www.kaggle.com/usharengaraju,0,4,4,18832,India,Karnataka,Bengaluru,Nobody,Nowhere
378,grandmaster,YuyaYamamoto,https://www.kaggle.com/nejumi,5,7,1,18828,Japan,Tokyo,Tokyo,hoge,hoge
379,master,Shun_PI,https://www.kaggle.com/shunrcn,2,6,1,18819,Japan,Tokyo,Tokyo,Data Scientist,THIRD INC.
380,grandmaster,Alexander Larko,https://www.kaggle.com/alexxanderlarko,14,32,33,18810,Russia,Krasnoyarsk Krai,Minusinsk,CEO,CJSC  «Infocentre»
381,master,Lindada,https://www.kaggle.com/a763337092,2,13,3,18780,China,Beijing,Beijing,Master degree graduates,Tsinghua University
382,expert,Ruslan Vdovychenko,https://www.kaggle.com/rolandw0w,0,3,6,18766,Ukraine,UNKOWN,Kyiv,Senior Software Engineer,Sift
383,grandmaster,Dmitry Larko,https://www.kaggle.com/dmitrylarko,17,16,7,18745,United States,California,UNKOWN,Chief Data Scientist,H2O.ai
384,expert,Batake,https://www.kaggle.com/batake0708,0,5,8,18697,Japan,Ibaraki,Tsukuba,Researcher,Japan
385,master,Akio Saito,https://www.kaggle.com/saitodevel01,3,0,1,18614,Japan,Hyogo,Amagasaki,Control Systems Engineer,Mitsubishi Electric
386,master,arutema47,https://www.kaggle.com/kyoshioka47,1,6,4,18568,Japan,Tokyo,Tokyo,Assistant Professor,University in Japan
387,master,Yeonjun In,https://www.kaggle.com/mbnb8317,1,2,0,18563,South Korea,Daejeon,Daejeon,MS student,KAIST
388,master,( ͡° ͜ʖ ͡°),https://www.kaggle.com/truonghoang,1,7,3,18525,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Data scientist,FPT Software VN
389,grandmaster,zr,https://www.kaggle.com/mzr2017,5,9,1,18519,China,Beijing,Beijing,:,)
390,master,tik_boa,https://www.kaggle.com/tikboa,1,4,0,18514,China,Guangdong Province,Shenzhen,Engineer,Alibaba DAMO Academy
391,expert,hiromu,https://www.kaggle.com/hiromukitamori,0,3,2,18508,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
392,expert,Hamish,https://www.kaggle.com/hamishdickson,0,7,3,18474,United Kingdom,England,London,Staff Data Scientist,Sprout.ai
393,master,Ceshine Lee,https://www.kaggle.com/ceshine,1,19,12,18437,UNKOWN,UNKOWN,UNKOWN,Data Scientist,Veritable
394,master,Max Jeblick,https://www.kaggle.com/maxjeblick,3,7,2,18417,Germany,Bavaria,Munich,Data Scientist,H2O.ai
395,master,Appian,https://www.kaggle.com/appian,2,13,2,18410,Japan,Kanagawa,Yokohama,Software Engineer,UNKOWN
396,master,Rafi Zonenashvili,https://www.kaggle.com/rafiko1,2,5,1,18366,Belgium,Flanders,Antwerp,Master,kaggle
397,grandmaster,Btbpanda,https://www.kaggle.com/btbpanda,5,4,3,18344,Russia,UNKOWN,Moscow,Data Scientist ,AI Lab
398,master,Hogg AP,https://www.kaggle.com/hoanganhpham,2,5,0,18319,Vietnam,Ho Chi Minh City,Ho Chi Minh City,UNKOWN,UNKOWN
399,master,mst8823,https://www.kaggle.com/mst8823,2,4,0,18256,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
400,master,T Nakamura,https://www.kaggle.com/a2015003713,1,7,0,18219,Japan,Tokyo,Tokyo,Engineer,Automotive Components Manufacturer 
401,expert,Ihor Biruk,https://www.kaggle.com/biruk1230,0,3,6,18201,Ukraine,UNKOWN,Kyiv,Deep Learning Engineer,"Russian warship, go f##k yourself!"
402,master,Alexandre Cadrin-Chênevert,https://www.kaggle.com/alexandrecc,2,2,4,18174,Canada,Quebec,Saint-Charles-Borromée,"MD, Radiologist, Computer engineer",CISSSL
403,grandmaster,yelan,https://www.kaggle.com/lanjunyelan,8,4,0,18150,China,Shanghai,Shanghai,data scientist,SJTU
404,master,YuanXu,https://www.kaggle.com/xuyuan,4,6,3,18095,Germany,Berlin,Berlin,UNKOWN,UNKOWN
405,grandmaster,Kohei,https://www.kaggle.com/confirm,19,33,19,18024,Japan,Tokyo,Tokyo,Engineer,Ubie
