rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
220,master,Niu Jin,https://www.kaggle.com/gufanmingmie,2,2,2,27372,China,Heilongjiang,Harbin,Not,all
221,expert,Mukharbek Organokov,https://www.kaggle.com/muhakabartay,0,6,9,27317,France,Île-de-France,Paris,Machine Learning Engineer,Kepler-62f
222,expert,WEST-GQ,https://www.kaggle.com/cgq081616,1,1,1,27194,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
223,master,ns64,https://www.kaggle.com/ns6464,4,7,4,27069,Japan,Tokyo,Tokyo,Data Scientist,YJ
224,master,e-toppo,https://www.kaggle.com/masatomatsui,4,8,4,27055,Japan,Kyoto,Kyoto,ML Engineer,Rist Inc.
225,master,tk,https://www.kaggle.com/tanakar,2,2,2,26831,Japan,Osaka,Osaka,student,University
226,expert,Akira Hirohashi,https://www.kaggle.com/akirahirohashi,0,2,6,26823,Japan,Kanagawa,Kawasaki,software engineer,"GMO Research, Inc."
227,expert,Siti Khotijah,https://www.kaggle.com/khotijahs1,0,2,5,26763,Indonesia,West Java,Bandung,AI/ML Engineer,IT Company
228,expert,rc95401,https://www.kaggle.com/rc95401,0,0,8,26647,United States,California,Santa Rosa,retired,home
229,grandmaster,Eduardo Rocha de Andrade,https://www.kaggle.com/arc144,5,15,0,26365,Brazil,State of São Paulo,Campinas,Senior Data Scientist,Sprout.ai
230,master,yuricat,https://www.kaggle.com/yuricat,2,1,0,26354,Japan,Oita,Oita,Professional AI Athlete,quantum
231,master,Jiayang Gao,https://www.kaggle.com/nullrecurrent,3,4,1,26343,China,Zhejiang,Hangzhou,Gryffindor,Hogwarts
232,master,makogarei,https://www.kaggle.com/snakayama,1,8,9,26340,Japan,Tokyo,Tokyo,Data Scientist ,Tokyo
233,master,Mingjie Wang,https://www.kaggle.com/xiaowangiiiii,1,8,5,26306,China,Guangdong Province,Zhuhai, Mphil, UIC
234,master,Yoshihiro Nishizono,https://www.kaggle.com/ynishizono,1,11,11,26144,Japan,Ibaraki,Tsukuba,Biologist,Astellas  Pharma
235,master,Mark Peng,https://www.kaggle.com/markpeng,3,13,10,26121,Taiwan,UNKOWN,UNKOWN,Data Scientist,UNKOWN
236,expert,yukiya,https://www.kaggle.com/nyleve,0,12,17,26108,Singapore,UNKOWN,Singapore,Research Engineer,Merry
237,grandmaster,shimacos,https://www.kaggle.com/shimacos,6,4,4,26059,Japan,Tokyo,Shibuya City,Data Scientist,DeNA
